Review,Classification,Disgust,Disappointment,Sadness,Confusion,Anger,Fear,Indifference,Surprise,Interest,Happiness,Touched,Motivation,Reflective
"As the 2000's came to a close, king Kong's adopted daughter went ahead and made a tearful announcement her show as coming to an end.<br /><br />While Miss Winfrey was tearing up, i was laughing and screaming like a wild Indian from the old west.<br /><br />So what does Oprah do? she takes famous people, and puts them on her show. what kind of famous people? people who've suffered (just like her, except these people have lost more than their virginity) they've suffered melted faces (true story), missing limbs (True story, see end of paragraph), and spousal abuse (too many to count). and somehow they come on the show and tell their story, as if we haven't heard it before tons and tons of times (Bethany Hamilton, i've heard your tale about losing an arm to a shark since day one, which was October 31st, 2003. don't tell me you have no hard feelings.) But the biggest thing probably on Oprah was Michael Jackson's interview in 1993, after being accused of being a child molester. sadly, Mr. Jackson has since passed away. but that one particular show told about Michael's personal life, something not many people knew about at the time.<br /><br />Oprah's Real influence comes from middle aged women and soccer moms. They seem to think she's like a personal Jesus sometimes. but all i see in Oprah is some big ghetto lady who made it big, and she's just showing off how rich she is.<br /><br />I'm glad her shows going to end soon. we need better television programs.",negative,0,1,0,0,0,0,0,0,0,0,0,0,0
"This is a very dramatic and suspenseful movie. There are many plots and turns. The story or the director opens question marks on the death row or presumed crimes committed by black people. This film is very well directed by Arne Glimcher and the fine sound of James Newton Howard is excellent. Strong performance of Sean Connery and Ed Harris. If you liked this one don麓t miss ""TRUE CRIMES"" or ""THE HURRICANE"". My wife and me gave 8/10.",positive,0,0,0,0,0,0,0,0,1,1,0,0,0
"I'm not a big fan of rom/coms at the best of times. A few have been quite good (check of Dream for an Insomniac), but this one is just more of the same but less.<br /><br />With a running time of 100min, I expect more than 1 laugh every 30mins. The only real belly laugh are when male strangers and friends instinctively help out Lee's character.<br /><br />All I can say is AVOID. I guarantee there is at least 10 other movies on the shelf that deserve you $$<br /><br />3 of out 10 (And only cos I'm a big Lee fan)",negative,0,1,0,0,0,0,0,0,0,0,0,0,0
"If you want to make a movie like this, have the threat be real. Don't surround your patsy with a bunch of Bonzos. There is no credibility here. The plot is dull and unbelievable. The acting is even worse. I thought that I was watching Arthur Lake (Dagwood) who is one of the worst actors in history, when I saw the main character. Oh well, at some point he has to face the music and get fighting mad. I don't care. Do you? There are all these long scenes set in this austere office (the furniture made out of cardboard or masonite). People talk and smoke and don't do anything. Most of the action happens in a five minute sequence. After that, it's over. Don't bother.",negative,0,1,0,0,0,0,0,0,0,0,0,0,0
"Really a terrible movie. It's to be expected, though. Clearly a low budget: nothing all that innovative, an actress (if you can call what she does ""acting"") who always has roles with nudity in a shower scene, a man in a reptile suit almost modeled after predator, a cabin in the woods, etc. But there are some redeeming points. Although the story is not new, for the most part, there's a few parts that aren't so regurgitated. For one, the black guy doesn't die when he's attacked (the first time) and he isn't even one of the first couple to die. But that's minor. More importantly, there's a very interesting twist regarding Kat's experiments and Wes & Steve that I didn't see coming. When Steve told Kat he knew what she did, I believed what he said and what Kat replied with. But when the creature revealed who he really was, I was pleasantly surprised at the novelty of the revelation. It could be because of my lack of experience with the genre, or that it's a genuinely clever twist.<br /><br />Either way, the movie's pretty bad and don't watch it if there's anything better on... Unless you're in the mood for a cheap scifi flick.",negative,0,1,0,0,0,0,0,1,0,0,0,0,0
"Greetings again from the darkness. How rare it is for a film to examine the lost soul of men in pain. Adam Sandler stars as Charlie, a man who lost his family in the 9/11 tragedy, and has since lost his career, his reason to live and arguably, his sanity. Don Cheadle co-stars as Sandler's former Dental School roommate who appears to have the perfect life (that Sandler apparently had prior to 9/11).<br /><br />Of course the parallels in these men's lives are obvious, but it is actually refreshing to see men's feelings on display in a movie ... feelings other than lust and revenge, that is. Watching how they actually help each other by just being there is painful and heartfelt. Writer/Director Mike Binder (""The Upside of Anger"", and Sandler's accountant in this film) really brings a different look and feel to the film. Some of the scenes don't work as well as others, but overall it is well written and solidly directed.<br /><br />Sandler and Cheadle are both excellent. Sandler's character reminds a bit of his fine performance in ""Punch Drunk Love"", but here he brings much more depth. Cheadle is always fine and does a nice job of expressing the burden he carries ... just by watching him work a jigsaw puzzle.<br /><br />Support work is excellent by Jada Pinkett Smith (as Cheadle's wife), Liv Tyler (as a very patient psychiatrist), Saffron Burrows (in an oddly appealing role), Donald Sutherland as an irritated judge and Melinda Dillon and Robert Klein as Sandler's in-laws.<br /><br />The film really touches on how the tragic events of that day affected one man so deeply that he is basically ruined. In addition to the interesting story and some great shots of NYC, you have to love any film that features vocals from Chrissy Hynde, Bruce Springsteen and Roger Daltrey ... as well as Eddie Vedder impersonating Daltrey. Not exactly a chipper upbeat film, but it is a quality film with an unusual story.",positive,0,0,0,0,0,0,0,0,1,1,0,0,1
"I agree totally with another of the reviewers here who was pleased ""For The Birds"" won the Oscar in 2002 for ""Best Animated Short,"" not this sick material, which is pretentious at best and appealing to anyone, of course, who has no belief in heaven or hell.<br /><br />The animation was good, but so are a lot of animated shorts. And, by the way, I love dark humor but this just was unappealing from the start.<br /><br />As for the story here: a guy walking around and surrounded by nothing but grey (symbolism here) is told by a TV set (which appears every few hundred yards away) that he is in either heaven, hell, or purgatory. Each time he puts a gun to his head and shoots himself after hearing the news. I guess that would be funny in two of the three instances.",negative,1,1,0,0,0,0,0,0,0,0,0,0,0
"How could I best express my feelings about this movie: hideous? a headache? lack of coherent writing? plain stupidity? Try all of the above for this travesty. And that just for the direction.<br /><br />Story? Well I guess there is a story. Two dumb blondes look for a job after they crash a plane into a golf course. They are mistaken for a 'world renounced assassin' (sarcasm) and are 'hired' by two 'mobsters'. One thinks ""taking him out"" means a date, and the other gets the minor actor she dreams of. And of course, the turtle reserve for the farting turtle, that they build with the casino winnings.<br /><br />Sounds likes all this could be funny? Guess again. They try to make it funny, but its not. Filming sequences aren't well done. I've seen better filming in Hong Kong movies. Visuals are average for a late 80s film. But the problem is that its a 2007 movie.<br /><br />Not worth my time to ever watch this again. It still doesn't beat Danny Glover's ""Out"" movie from the early 80s as the worst movie of all time, but then again that film is in a class of its own. ""F""",negative,1,1,0,0,1,0,0,0,0,0,0,0,0
"This film was released the year I was born and will be, like me, 70 in 2007. I watched it again last night having not seen it since high school. While it was full of 30's sentiment and the acting was a bit stereotyped, nevertheless, it was superb. Pearl S. Buck's story did come alive through the magic of the chemistry of Luise Rainer and Paul Muni. The novel which earned Ms. Buck the Nobel Prize for literature comes alive under the baton of Sydney Franklin which along with an excellent script recounts the story of peasant farmer, Wang Lung, whose father obtains a bride for him, a slave girl from the kitchen of a local landlord. In Buck's story, Wang's success is underwritten by his willingness to listen to his wife, most of the time, and the love of the land. In the end he comes to realize that his wife, like the land, is the source of his wealth, happiness and immortality. Buck's stories always had strong women cast in a critical spot to influence the outcome of events in the pre-feminist world. The German-born Luise Rainer brings a tentative but determined Peasant Chinese woman to life in her portrayal of Olan. Muni likewise captures the naive but honorable Wang, eventually caught between the two worlds of the wealthy and the peasant. Other classic characters include Charlie Grapewin, Dorothy Gale's Kansan Uncle Henry from the Wizard of Oz, Walter Connelly as the mewing, conniving uncle and Keye Luke as Number One Son-- but this time, not Charlie Chan's.<br /><br />A classic might be defined as a movie you can watch time and again and never tire of. If that's indeed the case, this film is a classic, no doubt whatsoever.",positive,0,0,0,0,0,0,0,0,1,1,0,0,1
"When it came out, this was pretty much state of the art musical film entertainment. To this day it's more entertaining than most, in great part because it has James Cagney in the lead role as a musical prologue producer under a succession of deadlines and sheltered from all storms by his trusty ""girl Friday"" played by Joan Blondell. Also the musical numbers towards the end which were put together by Busby Berkeley are pretty much a knock-out as far as that type of thing goes.<br /><br />But this is a pretty strange movie. I mean in one of those numbers, you've got Billy Barty running around pretending to be a lovable toddler, doing all kinds of weird stuff. Ruby Keeler seems to have a sickening smile plastered on her face at all times, but at least she's not required to act like in some of her later unfortunate films. You'd never guess that Dick Powell was any kind of tough guy from seeing him in this movie; apparently all the tough guy energy was allocated to the star Cagney. As for Cagney, his high speed rants about musical shows and so forth are endearing and annoying at the same time. After a while it gets a bit too much. You expect him to walk out and say, ""Hey! I've got a great idea for a prologue! The women are cigarettes, and they come out of a pack of smokes! Oh no, we did that one last month!"" It's funny but it gets a bit repetitive. In the moments where he has to get tough with the bad girl, Ruth Donnelly, some of the established Cagney gangster character comes out. In fact frequent B gangster director William Keighley is credited here with dialogue coaching, and it seems at times that Cagney and Blondell are invoking something very ""street"" even though the characters aren't criminal.<br /><br />The musical numbers... what can you say? They stand alone as entertainment, the way that Berkeley uses the human body and geometry is really startling. But none of them really mean anything. It means ""Honeymoon Hotel"", nothing really more or less. And the whole pretense of the integration falls apart immediately, since the characters in the show are doing things that couldn't possibly be appreciated by a theater audience like the movie portrays. For example at one point they show the fine print on a newspaper, things like that. The whole thing could only exist on film, so the idea that the prologues are actually live shows is ridiculous. I can only suppose that audiences of the time were somewhat less critical about things like this than they would be ten years later or so, because this is a very polished production.<br /><br />It's great to see Cagney himself show off his superb dancing skills, and he can actually share the stage with a dancer like Keeler. Cagney and Blondell have excellent chemistry and their scenes go off really well. The music I would say is only mediocre, but mostly pleasing if repetitive. Bacon's direction in general is very suitable but never interesting. The film's entertainment value is unquestionable and it has also picked up some nostalgic value along the way. It's a cut above most ""let's put on a show"" films of the 30s.",positive,0,0,0,0,0,0,0,0,1,1,0,0,0
"This show is awesome. I thought that the two episodes where Paul died were so sad; I actually cried. But the other shows were awesome; Kerry was my favorite character, because she was in ""the dark side."" I also thought that Bridget was funny because she was all perky. I also thought that guy who played Kyle was really, really cute. I loved it when Kerry made sarcastic remarks about everything. The guy who played Rory was cute, and Paul, played by John Ritter, was really funny. This whole entire TV show is funny, and I wish they still showed it on TV. when they did show it on TV, though, I watched it every single time it was on. The next time it shows, I will watch it over and over again.",positive,0,0,1,0,0,0,0,0,1,0,0,0,0
"Michael Bowen plays an innocentish young man who hitchhikes a thousand miles to visit his absentee millionaire father (the creepy Ray Wise) at a sprawling, windmill-powered ranch and ends up tangled in the dangerous web of his young, scheming and seductive stepmother from hell (the yummy Clare Wren), thus causing trouble for the already dysfunctional family. An edgy, stylish and exciting drama that received no promotion and was sent straight to VHS and cable TV--where I first saw it. It is beautifully written, smartly acted, and tightly directed from a script that keeps you biting your nails. I cannot believe the reviewers who disliked it ever actually saw it. It is an undiscovered classic.",positive,0,0,0,0,0,0,0,0,1,1,0,0,0
"After looking at monkeys (oops apes) for more than one hour, I was feeling like one too. I was an ape, spending money on this movie. Please people, hold you money in your pocket and go see some funny movie like Bridget Jones's Diary..",negative,0,1,0,0,1,0,0,0,0,0,0,0,0
"After reading the other tepid reviews and comments, I felt I had to come to bat for this movie.<br /><br />Roeg's films tend to have little to do with one another, and expecting this one to be like one of his you liked is probably off the mark.<br /><br />What this film is is a thoughtful and unabashed look at religious faith. The only other film like it-in terms of its religious message-would have to be Tolkin's `The Rapture.'<br /><br />I am astonished that anyone could say the story is muddled or supernatural. It is a simple movie about Catholic faith, miracles, and redemption--though you would never guess it till the end. It is also the only movie I can think of whose resolution turns, literally, on a pun.<br /><br />As a (happily) fallen Catholic myself, I know what the movie is about, and I find a sort of fondness in its ultimate innocence about the relation between God and man. But if you are not familiar with the kind of theology on which the film is based, then it will go right over you head.<br /><br />As a film-as opposed to a story-`Cold Heaven' it is not ground-breaking. While `The Rapture' is heavy with pictorial significance and cinematic imagery, `Cold Heaven' downplays its own cinematic qualities. There are no striking shots, no edgy effects, no attempts to fit the content to the form. It is workmanlike shooting, but subdued. Nor does it have dialogue or acting to put it in a class of high drama. It is a simple story that unfolds simply. It may seem odd; but at the end the mystery is revealed. It looks ambiguous; but with a single line the ambiguity vanishes in a puff of Catholic dogma.<br /><br />In this regard, `Cold Heaven' has at its heart exactly the same sort of thing that drives a movie like `The Sting,' or `The Sixth Sense,' or `Final Descent,' or Polanski's `A Pure Formality.' All of these are films with a trick up their sleeves. They may frustrate you along the way, but they have a point-an obvious one, indeed--but the fun is, at least in part, in having been taken in.<br /><br />Still, even if it seems like little more than a shaggy dog story with a punch line, it is worth watching for way it directs-and misdirects-you. Try it-especially if you are, or have ever been, a Catholic.",positive,0,0,0,0,0,0,0,1,0,1,0,0,1
"The costumes and make-up were grand, there were some exceptionally funny lines, and the role was made for Jim Carrey. Carrey did as good a job as could be done given the rather disappointing script writing. Sure this was mostly a movie for kids, but if you are going to spend this much money making a movie you really ought to at least give the story enough body to go beyond that of Dr Seuss. I expected more from Ron Howard. It's worth a see, but it lacks the necessary qualities to become a major classic, by any measure.",positive,0,0,0,0,0,0,0,0,0,1,0,0,0
"Normally I don't like series at all. They're all to predictable and they tend to become boring and dull very fast.<br /><br />These series however, are well played, the story follows through all episodes and even if you miss one, the story will still be catching your mind.<br /><br />The episodes are all filmed on a hospital and takes you further and further in to the mysteries of dark and old secrets that lies just beneath the surface of the mighty hospital.",positive,0,0,0,0,0,0,0,0,1,0,0,0,0
"Gillian Anderson is an arrogant, driven, career woman who picks up working class oik Danny Dyer for a night of fun. After a stupid accident in the countryside, they are brutally attacked. After recovering, and after a chance meeting with one of the attackers, their thoughts turn to that of revenge...<br /><br />I thought ""Straightheads"" was terrible. Violent, brutal, misogynistic and unpleasant. If I didn't dislike the phrase a great deal I would call ""Straightheads"" a video nasty. Certainly it was the kind of film that would have had a no budget release straight to video during the dark days of the 1980's. Frankly I don't know how ""Straightheads"" got a cinema release.<br /><br />I am not a prude. I don't mind sex and violence in the movies, but they have to be married to a movie with a) a good plot or b) good characterisation or c) preferably both. ""Straightheads"" had neither. No progression in the plot or the characters and too much left unexplained and unsaid. Luckily ""Straightheads"" went nowhere fast. It was only 80 minutes long.<br /><br />It was a shame, because there was the germ of an interesting film here, with an especially interesting turn in the plot in the last third. How often do I say this, but it could have been good if it had been done properly. What a shame. I really like Gillian Anderson and Danny Dyer, but they were on a hiding to nothing with this film. She, especially, is very underrated (and is still particularly fit).<br /><br />If you want to see a good British revenge movie, rent or buy Shane Meadows' ""Dead Man's Shoes"". It is a little masterpiece. Last weekend I should have seen his ""This Is England"" instead. Ce sera sera...",negative,1,1,0,0,0,0,0,0,0,0,0,0,0
"The Last Command (1928) is a silent film directed by Josef von Sternberg.It shows us Czarist General, Grand Duke Sergius Alexander (Emil Jannings) in his days of glory.In 1917 he had all the power but after the revolution and the collapse of Imperial Russia he has nothing.He also had the love of a woman, Natalie Dabrova (Evelyn Brent).About ten years later he applies for a small part in a film about the revolution.His old enemy Lev Andreyev (William Powell) is the director who gets to choose whether to hire him as a film extra or not.The Last Command is very good silent drama.Emil Jannings does memorable role work in the lead.Evelyn Brent is wonderful playing the woman lead.William Powell is great as always.There are plenty of scenes to remember in this movie.Like many scenes with Jannings and Brent.And then there is the ending with Powell and Jannings.This is a movie that touches in many parts.",positive,0,0,0,0,0,0,0,0,1,1,0,0,1
"The only redeeming quality of this film is the actual storyline...Otherwise, this movie was terrible. The acting was ridiculously bad, and the set design was cheesy and very tacky. The story was decent, but it was very hard to watch due to all the horrid acting. I wouldn't recommend watching this one...The only redeeming quality of this film was that the actors were somewhat attractive...Especially Ryan Bauer, the man who plays the soap opera star. Some of the editing was well done, but there are continuity errors all over the place...I'm just starting to get sick and tired of watching gay movies that are bad...Can we get a good one soon?",negative,0,1,0,0,1,0,0,0,0,0,0,0,0
"I just came from seeing this movie and decided to see what others thought of it. I'm left wondering if these people who give glowing reviews saw the same film! This is potentially a very good story, but it fails to hit the mark. The script is very weak - the plot has so many holes that it would make a great dip net for the fishing scenes. The characters were not well developed and the storyline jumps around so much that I found myself asking the question ""How did we get here?"" at least a half dozen times during the movie.<br /><br />There was a lack of any chemistry between the cast members. This is probably related to Lindsay Lohan's antics during the filming. It was pretty clear that everyone showed up and did their job, but didn't commit to their roles.<br /><br />This is not a movie worth seeing...go for a walk, play a board game, take a nice warm bath and save your money for something that's worth it!",negative,0,1,0,1,0,0,0,0,0,0,0,0,0
"The second half of Steven Soderbergh's revolutionary bio on Che Guevara deals with his last campaign to export revolution to Bolivia. In order to maintain his saintly visage of Che Soderbergh conveniently leap frogs the mass executions he presided over after the revolution in Cuba and the folly of his Congo adventure (""This is the history of a failure"" he writes in the preface of his Congo Journal) to concentrate fully on Che's attempt to rally support to rise up against the government in Bolivia. It would turn out to be a disaster and Guevara's final act.<br /><br />What plagued the first chapter follows suit here as Soderbergh slows his film to a crawl to study the beatific countenance of the contemplative Guevara once again being played like James Dean in East of Eden by Bernicio Del Toro. The problem is Guevara has little success in gaining converts and he soon finds himself and his starving comrades being swallowed up in the heart of darkness Bolivian Jungle. Unlike Werner Herzog in the magnificent, Aguirre, the Wrath of God Soderbergh fails to utilize the jungle's metaphorical possibilities to heighten the desperation of the guerrillas. He seems more concerned with keeping Che's nimbus above his head than exploring the panic setting in on the dead enders. There is one Herzogian moment where Che sits astride an obstinate horse kicking and screaming to get it moving but overall Soderbergh's mise en scene remains flat, sloppy and uninteresting. <br /><br />In both of his films Soderbergh shows he is clearly a Che groupie and because of it his focus remains myopic and narrow. He spends too much time building his monument to Che and too little in developing his relationships with key players in his saga, especially Fidel Castro. Making matters worse he does it with a slow and dispassionate approach that never catches fire. One would think he was steeped in enough Eisenstein and Vertov to realize that sweeping change is showcased a lot better with sweeping style.",negative,0,1,0,0,0,0,0,0,0,0,0,0,0
"Some of the best movies that are categorized as ""comedies"" actually blur between comedy and drama. ""The Graduate"" and ""Butch Cassidy and the Sundance Kid"", which were made also in the late 1960's are perfect examples. Are they comedies with dramatic undertones, or dramas with a lot of humor? In many respects, ""The Odd Couple"" falls into this same category of being both comedy yet highly dramatic with deep underpinnings about human nature. Much of what happens may be funny to the audience but the characters are not laughing.<br /><br />Despite the rather light-hearted TV show of the 1970's, the original ""Odd Couple"" is not merely about a neat guy and messy guy who are forced to live together because of their marital situation. It's really about two opposites who must face why their marriages fell apart and how their detrimental idiosyncrasies reveal themselves outside of their marriage. Neatness, the characteristic of Felix Ungar (Jack Lemon perfectly cast) and messiness, the characteristic of Oscar Madison (Walter Matthau), are only the beginning and somewhat superficial. As the story unfolds, we find there is a lot more to these men than simply neatness versus messiness.<br /><br />Briefly, the story is really about Felix Ungar, who has to face an impending divorce from his wife Francis, who we never meet but is an important character throughout the story. On the verge of suicide, Ungar goes to the only place he knows: the apartment of Oscar Madison where a group of poker buddies hang out every so often. We learn that Ungar is not only a member of this ""poker club"" but the group knows what's happening to him and try, in their inept way, to help out. Madison figures the best way to help Ungar is to let him move in with him until his suicidal tendencies wear off.<br /><br />Unfortunately for Madison, he doesn't know what he's getting himself into. Madison is a carefree happy-go-lucky if rather irresponsible slob who's refrigerator was last cleaned probably when Herbert Hoover was still in the White House. Madison's idea of serving snacks is grabbing moldy cheese and sticking them in between two pieces of bread, and then throwing the contents of a bag of chips on the table. On the other hand, he enjoys booze and women, in short having a good time. <br /><br />Ungar is not only altogether different, he is diametrically opposite. He is not only an obsessive neatness nut that finds more joy in disinfecting the apartment than meeting women but he knows more than most women do about cooking and fine eating. At one point, he calls his ex-wife, not to talk about reconciling, but to get her recipe for meatloaf. At another moment, Ungar was going to spend the rest of the evening cutting cabbage for coleslaw. When Madison seems unimpressed, Ungar finally confesses he was only doing it for his roommate because he can't stand coleslaw. Who is this guy? But he has another endearing trait: Felix is also a hypochondriac. He obsesses about his health to the point where he makes strange noises in public places claiming he's helping his sinuses. He seems to have every health condition in the book. And if they made up more, Felix would probably have them. Ultimately, he is overly self-absorbed.<br /><br />Running throughout the movie are references to marriage. At one point when Madison is trying to convince Ungar to move in, he says, ""What do you want, a wedding ring?"" But little does he know that it is not the neat guy who can't deal with the messy guy, but the other way around. Their friendship becomes an inadvertent hellish relationship. And the climax occurs when Oscar invites two lonely British sisters for a get-together with both comedic and tragic results. This is one of the best comedies of its type ever written and not to be missed, with superlative performances by Walter Matthau and Jack Lemon in roles that are hard to imagine better played by anyone else. It is unfortunate that writing of this caliber is sadly lacking from most comedies being produced today.",positive,0,0,0,0,0,0,0,0,0,1,1,0,0
"This a fascinatingly awful movie. It make so little sense that it starts to make a kind of weird internal logic of its own. Well, it would if it didn't keep darting off up side-alleys until eventually floundering under the weight of its own indecisiveness. The movie can't make up its mind whether it is a straight forward 'Man Turns Into Monster' flick (like all those 1950s 'THE INCREDIBLE insert verb ING MAN' movies), or a ghastly big business conspiracy theory movie, or a mystical afterlife contact story, or... or what? Take your pick. It's just a mess. Grotesquely over the top and firing off in all directions, leaving loose ends flapping all over the place. It was as if Tobe Hooper had been taking David Lynch pills. Unfortunately he didn't take enough.",negative,0,1,0,1,0,0,0,0,0,0,0,0,0
"This movie is why I found this website. I couldn't find this movie anywhere else! I am so glad we found it here! We have seen it on TV before and wanted desperately to find it and buy and have several friends interested in buying it. One other poster commented that it is was boring, though I must say that it is NOT. Especially if you are a horse person, you will love this movie. The horses are awesome, well trained and the movie is well done. It is certainly one we will be purchasing for our home DVD library. We will be recommending it to our friends. The bond made between man and horse in this film was so inspiring and made you want to spend more time with your horses. This is certainly a movie that we will watch several times.",positive,0,0,0,0,0,0,0,0,1,1,0,0,0
"This movie bewilders me. It may be that I'm just a stupid American, but I really just don't get 400 Blows. Everything I've read about this movie has been a total rave, but I just couldn't stay interested. I'm sure that it was as revolutionary in film-making as all the critics say, but when it boils right down to it, it's just really really boring. Maybe it's the language barrier, may I'm just not ""sensitive"" or ""artsy"" enough, but whatever the case is, I hated this movie. The story itself isn't bad; it's about a young French boy who is treated unfairly by his parents and his teachers, and eventually he ends up in a juvenile facility. That in itself ought to be interesting, and it was, at first. There was nothing wrong with the dialogue, but then again it's hard to say because half of the conversations weren't subtitled and for no apparent reason, so I didn't always know what was going on. But for the dialogue we could understand, it made enough sense. The actors were believable enough, but it's hard to say what a real person would do in these situations. So you feel for the main character, but only in the sense that when he gets into trouble you think, well that sucks. The plot isn't even your typical plot. Each time he gets in trouble, he gets into more trouble than the last time, but the reasons never vary too much. And through the entire film you realize that there's nothing the main character can really do about it. So it's more like just waiting to see how it ends. The ending, by the way, was completely over my head. It's way too artsy for me, and I just didn't get it. Leading up to the end was easy enough to follow. The structure was certainly there, and it made sense as well, but everything was really drawn out. For the amount of dialogue and significant moments, the movie could have been an hour shorter. It just didn't end. Part of it was the unnecessarily long shots, none of which were especially memorable; for example, the ending was a clip of the main character running down a country road that lasted a good thirty seconds. Now, I'm sure that had some deeper meaning in it somewhere, but for the average viewer, I'd rather have gotten up to get some more food during that time. Or at least done something a little more useful than sit and watch this boy running, like doing my laundry, or taking a nap. <br /><br />Final Verdict <br /><br />The feeling throughout the whole movie was that this probably would be very moving and just amazing and that it would teach me some great life lesson, if I could only get what the director was trying to say by his聟 unique decisions. As it was, I just felt cheated out of a good two hours of my life.",negative,0,1,0,1,0,0,0,0,0,0,0,0,0
"Monty Berman and Dennis Spooner followed up 'The Baron' with this, a fantasy series about three superhuman spies which preempted 'The Six Million Dollar Man'. It was a favourite of mine when I was a youngster, and I enjoy watching it still. Stuart Damon and William Gaunt had an unmistakable on-screen chemistry as Craig Stirling and Richard Barrett, while the luscious Alexandra Bastedo pouted her way through her role as Sharron Macready. The late Anthony Nicholls made a wonderfully gruff Tremayne. By far the best episodes were those written by Tony Williamson, Terry Nation and Brian Clemens, while Spooner's own 'The Interrogation' compared favourably with 'The Prisoner'. I regret that there was never a second series; the concept had so much life left in it. Would Craig and Richard have been competitors for Sharron's affections? What if Tremayne had learned of the Champions' powers? Did the Champions have any other abilities other than those we saw? We never found out, alas.",positive,0,0,0,0,0,0,0,0,0,1,0,0,0
"""The Groove Tube"" was one of only two Ken Shapiro movies, the other one being the equally zany ""Modern Problems"". This one is just a full-scale parody of TV. Aside from Shapiro - who apparently didn't do anything after ""Modern Problems"" - the movie also stars Chevy Chase and Henry Winkler's cousin Richard Belzer. The three cast members (plus some other people in smaller roles) appear in various skits. One of the funniest ones features Chase in a Geritol-spoofing commercial, in which he's describing the medicine as his wife strips, and it ends with her humping him. There's also a pornographic news program, an irritating cooking show, and the epic tale of some drug dealers.<br /><br />Anyway, the whole thing's just a real hoot. In my opinion, the three best TV-spoofing movies are this one, plus ""Tunnelvision"" and ""Kentucky Fried Movie"" (although I might also include ""The Truman Show""). Really funny.<br /><br />I wonder what ever did become of Ken Shapiro.",positive,0,0,0,0,0,0,0,0,0,1,0,0,0
"I haven't read this book, but all through the movie I was awestruck with only one thought in my head: This is so Vonnegut. I have never seen an author, all of the intelligence and life behind the workings of a novel, translated so well to film. This movie had the same complexities found in Vonnegut's novels: the jokes were often meaningful and symbolic, and the dramatic events and symbols were often also jokes.<br /><br />Campbell was also a very Vonnegut character, portrayed perfectly by Nick Nolte. He had all of the earmarks of a Vonnegut ""hero"": lack of concern for political boundaries, ironic dark humor giving way to dumb inactivity in response to stress, and an unwillingness to push his version of reality on those around him.<br /><br />Overall, I was constantly surprised and impressed as I watched this movie. It was the same feeling I had reading ""Cat's Cradle,"" my first Vonnegut novel, as if the most perfectly oddball thing that could happen, he thought of THAT, and he made it real and important. Yes, he has nothing but army surplus ""White Christmas"" albums. So it goes!",positive,0,0,0,0,0,0,0,1,1,0,0,0,1
"The only other review of this movie as of this date really trashes the stars and the movie itself. I usually like to read the user comments to give me an idea of what to expect from a movie I don't know much about. It's unfortunate when there aren't many comments for a certain tile, because when there is only one review and it unreasonably trashes the movie and cast, you don't get an idea of what to expect. I read the review before watching this title and I don't know where all the venom for this movie and the stars came from. Douglas and Blondell were both very talented and attractive people who usually delivered, even when the material was not the greatest. I found the movie and the performances fun and enjoyable. It isn't one of the great all-time classics, but a pleasant and funny diversion-much more than you can hope for in most newer movies. If you are a fan of these stars, you will not be disappointed.",positive,0,0,0,0,0,0,1,0,0,1,0,0,0
"In 1930,Europe received quite a shock when Luis Bunuel's 'L'Age Dor' was released, causing a riot in Paris when screened there,resulting in it being banned for something like over forty years. Three years later,in 1933,when Europe had gotten over the shock,it was once again turned on it's ear with 'Ekstase',a symphony (of sorts)to love. The film starred a young,unknown German actress named Hedwig Kiesler,who would later change her name to Hedy Lamarr,when she moved to America to escape the madness of Adolf Hitler,as Eva,a young bride who has just married a cold,distant loveless husband (played by Emil Jerman),only to discover that she has made a major mistake. One divorce later,Eva is footloose & fancy free & is out one day, skinny dipping in a lake,when she discovers Adam,a handsome,young engineer (played by Aribert Mog)who takes a real fancy to her (and she,him). After a wild night of passion,Eva's ex-husband turns up once again,hoping to win Eva back,only to find he now has a rival. I won't spoil what transpires. Czech director, Gustav Machaty (who directed the original screen version of 'Madam X',another parable in romantic obsession) directs from a screenplay by Jacques Koerpel,Frantisek Horky & Machaty,from the novel by Robert Horky. The film's velvety cinematography (which reminded me of Avant Garde photographer,Man Ray's photos of the era,which goes for some impressionistic use of light & shadow,a lot)is by Hans Androschin & Jan Stallich). The film's brisk editing is by Antonin Zelenka & the films art direction, which goes for a lush,nearly Art Deco look,is by Bohumil Hes). If I have any quirk about this film, it is the music score,by Giuseppe Becce,which goes for an over the top,melodramatic feel to it that gets old fast (certain themes are repeated over & over again,wearing out it's welcome,fast---kind of like some of David Lean's over use of certain musical themes,especially in 'Lawrence Of Arabia',and 'Dr.Zhivago'). Some years back,a brand new restored print was made up of the best source material,cobbled together from various European existing prints available,restoring it to what is quite possibly the closest version of what it originally looked like before the Vatican condemned it as ""decadent"" (yeah,right...like the Church never did anything wrong),and the Hayes office cut it to ribbons,when it was finally released in the U.S.A. in 1936,in a ""Hayes Office"" approved cut (likewise). Minimal dialog in German with English subtitles (it was meant to be a mainly visual experience). Not rated,but contains that infamous nude skinny dipping scene by Hedy Lamarr (done tastefully,mind you) & some suggestions of sexual content (likewise)that would scarcely earn it a PG-13 rating,nowadays. Worth a look if you have any interest in early European cinema,or Avant Garde/Experimental cinema",positive,0,0,0,0,0,0,0,0,1,1,0,0,1
